,name,jfactor,profile,ch,mass,quantile,sigma_v
3373,UMi,14.4,Burkert,b,200,0.68,2.7263933676191194e-24
3374,UMi,14.4,Burkert,b,200,0.95,4.146364069715852e-24
3375,UMi,14.4,Burkert,b,500,0.05,7.558362315786086e-25
3376,UMi,14.4,Burkert,b,500,0.32,1.1550738404078056e-24
3377,UMi,14.4,Burkert,b,500,0.5,1.3809845227869966e-24
3378,UMi,14.4,Burkert,b,500,0.68,1.6898759509682636e-24
3379,UMi,14.4,Burkert,b,500,0.95,2.452151548497727e-24
3380,UMi,14.4,Burkert,b,1000,0.05,7.611136438188453e-25
3381,UMi,14.4,Burkert,b,1000,0.32,1.1941357644049723e-24
3382,UMi,14.4,Burkert,b,1000,0.5,1.4498516145370866e-24
3383,UMi,14.4,Burkert,b,1000,0.68,1.8059571761846633e-24
3384,UMi,14.4,Burkert,b,1000,0.95,2.644345685308726e-24
3385,UMi,14.4,Burkert,b,5000,0.05,1.3821009449850118e-24
3386,UMi,14.4,Burkert,b,5000,0.32,2.1945522246663303e-24
3387,UMi,14.4,Burkert,b,5000,0.5,2.729525910017045e-24
3388,UMi,14.4,Burkert,b,5000,0.68,3.348961413573952e-24
3389,UMi,14.4,Burkert,b,5000,0.95,5.093994011352615e-24
3390,UMi,14.4,Burkert,b,10000,0.05,2.0580527101313824e-24
3391,UMi,14.4,Burkert,b,10000,0.32,3.2764065203408552e-24
3392,UMi,14.4,Burkert,b,10000,0.5,4.143268031743068e-24
3393,UMi,14.4,Burkert,b,10000,0.68,5.041791766939885e-24
3394,UMi,14.4,Burkert,b,10000,0.95,7.588003162236481e-24
3395,UMi,14.4,Burkert,b,50000,0.05,6.253655593985429e-24
3396,UMi,14.4,Burkert,b,50000,0.32,1.0268296384425721e-23
3397,UMi,14.4,Burkert,b,50000,0.5,1.2903055366933397e-23
3398,UMi,14.4,Burkert,b,50000,0.68,1.5991824391794122e-23
3399,UMi,14.4,Burkert,b,50000,0.95,2.364957952555e-23
3400,UMi,14.4,Burkert,b,100000,0.05,1.1552844856384497e-23
3401,UMi,14.4,Burkert,b,100000,0.32,1.8829620700221172e-23
3402,UMi,14.4,Burkert,b,100000,0.5,2.391993127968779e-23
3403,UMi,14.4,Burkert,b,100000,0.68,2.923058011859388e-23
3404,UMi,14.4,Burkert,b,100000,0.95,4.314021306263178e-23
3405,UMi,14.4,Burkert,mu,70,0.05,8.551078465585041e-25
3406,UMi,14.4,Burkert,mu,70,0.32,1.3369979297122283e-24
3407,UMi,14.4,Burkert,mu,70,0.5,1.616047112384933e-24
3408,UMi,14.4,Burkert,mu,70,0.68,1.9999249705991822e-24
