,name,profile,ch,mass,quantile,tau
305,DraI,Einasto,tau,70,0.05,2.3952293140207077e+24
306,DraI,Einasto,tau,70,0.32,4.429482308311462e+24
307,DraI,Einasto,tau,70,0.5,5.69470011916624e+24
308,DraI,Einasto,tau,70,0.68,7.195236640842911e+24
309,DraI,Einasto,tau,70,0.95,1.1833264444192358e+25
310,DraI,Einasto,tau,100,0.05,4.904630825217792e+24
311,DraI,Einasto,tau,100,0.32,8.766029506483107e+24
312,DraI,Einasto,tau,100,0.5,1.1189517909131572e+25
313,DraI,Einasto,tau,100,0.68,1.4281097407790534e+25
314,DraI,Einasto,tau,100,0.95,2.4278450801427866e+25
315,DraI,Einasto,tau,200,0.05,1.1989580894331526e+25
316,DraI,Einasto,tau,200,0.32,2.178148397427723e+25
317,DraI,Einasto,tau,200,0.5,2.832496594815867e+25
318,DraI,Einasto,tau,200,0.68,3.5944743783995643e+25
319,DraI,Einasto,tau,200,0.95,5.9340187066706395e+25
320,DraI,Einasto,tau,500,0.05,2.208352858269818e+25
321,DraI,Einasto,tau,500,0.32,4.14520660826134e+25
322,DraI,Einasto,tau,500,0.5,5.278549974794356e+25
323,DraI,Einasto,tau,500,0.68,6.627552415694914e+25
324,DraI,Einasto,tau,500,0.95,1.1401468171409513e+26
325,DraI,Einasto,tau,1000,0.05,3.3226306303730963e+25
326,DraI,Einasto,tau,1000,0.32,5.873851993155958e+25
327,DraI,Einasto,tau,1000,0.5,7.66332705569037e+25
328,DraI,Einasto,tau,1000,0.68,9.635151148416948e+25
329,DraI,Einasto,tau,1000,0.95,1.6509220755322295e+26
330,DraI,Einasto,tau,5000,0.05,7.560933731856127e+25
331,DraI,Einasto,tau,5000,0.32,1.3519433994075578e+26
332,DraI,Einasto,tau,5000,0.5,1.703043987292226e+26
333,DraI,Einasto,tau,5000,0.68,2.1498608889130092e+26
334,DraI,Einasto,tau,5000,0.95,3.778399786544507e+26
335,DraI,Einasto,tau,10000,0.05,9.181350003631966e+25
336,DraI,Einasto,tau,10000,0.32,1.6050549391325847e+26
337,DraI,Einasto,tau,10000,0.5,2.031431261407081e+26
338,DraI,Einasto,tau,10000,0.68,2.60346877621923e+26
339,DraI,Einasto,tau,10000,0.95,4.5117589404569106e+26
340,DraI,Einasto,tau,50000,0.05,6.073080988680946e+25
341,DraI,Einasto,tau,50000,0.32,1.1535053143330117e+26
342,DraI,Einasto,tau,50000,0.5,1.4565012797637346e+26
343,DraI,Einasto,tau,50000,0.68,1.8935889956474902e+26
344,DraI,Einasto,tau,50000,0.95,3.4080654944854634e+26
345,DraI,Einasto,tau,100000,0.05,4.275789000625904e+25
346,DraI,Einasto,tau,100000,0.32,7.861693553351261e+25
347,DraI,Einasto,tau,100000,0.5,1.005104770509726e+26
348,DraI,Einasto,tau,100000,0.68,1.2819697453792226e+26
349,DraI,Einasto,tau,100000,0.95,2.2611405966938633e+26
