,name,jfactor,profile,ch,mass,quantile,sigma_v
3643,Wil1,1.8196470756555263,Einasto,b,10000,0.68,3.82244534499808e-24
3644,Wil1,1.8196470756555263,Einasto,b,10000,0.95,5.8908066243662215e-24
3645,Wil1,1.8196470756555263,Einasto,b,50000,0.05,4.2670752581954255e-24
3646,Wil1,1.8196470756555263,Einasto,b,50000,0.32,7.120811645630725e-24
3647,Wil1,1.8196470756555263,Einasto,b,50000,0.5,8.876439510086717e-24
3648,Wil1,1.8196470756555263,Einasto,b,50000,0.68,1.1198087576028881e-23
3649,Wil1,1.8196470756555263,Einasto,b,50000,0.95,1.7204854046714884e-23
3650,Wil1,1.8196470756555263,Einasto,b,100000,0.05,7.80120195162593e-24
3651,Wil1,1.8196470756555263,Einasto,b,100000,0.32,1.2957366134200814e-23
3652,Wil1,1.8196470756555263,Einasto,b,100000,0.5,1.6071996650611925e-23
3653,Wil1,1.8196470756555263,Einasto,b,100000,0.68,2.006111560620331e-23
3654,Wil1,1.8196470756555263,Einasto,b,100000,0.95,3.1745560777986045e-23
3655,Wil1,1.8196470756555263,Einasto,mu,70,0.05,8.2330912811555775e-25
3656,Wil1,1.8196470756555263,Einasto,mu,70,0.32,1.3359215189647323e-24
3657,Wil1,1.8196470756555263,Einasto,mu,70,0.5,1.640015704794705e-24
3658,Wil1,1.8196470756555263,Einasto,mu,70,0.68,1.9941118583552268e-24
3659,Wil1,1.8196470756555263,Einasto,mu,70,0.95,3.108054364333064e-24
3660,Wil1,1.8196470756555263,Einasto,mu,100,0.05,6.657061964903637e-25
3661,Wil1,1.8196470756555263,Einasto,mu,100,0.32,1.0781759029501988e-24
3662,Wil1,1.8196470756555263,Einasto,mu,100,0.5,1.3534556448192562e-24
3663,Wil1,1.8196470756555263,Einasto,mu,100,0.68,1.6453903213715707e-24
3664,Wil1,1.8196470756555263,Einasto,mu,100,0.95,2.4687511685662705e-24
3665,Wil1,1.8196470756555263,Einasto,mu,200,0.05,6.157853591813715e-25
3666,Wil1,1.8196470756555263,Einasto,mu,200,0.32,9.973057944047146e-25
3667,Wil1,1.8196470756555263,Einasto,mu,200,0.5,1.2351451870441114e-24
3668,Wil1,1.8196470756555263,Einasto,mu,200,0.68,1.53018366252207e-24
3669,Wil1,1.8196470756555263,Einasto,mu,200,0.95,2.3018178063200253e-24
3670,Wil1,1.8196470756555263,Einasto,mu,500,0.05,7.4669608413823185e-25
3671,Wil1,1.8196470756555263,Einasto,mu,500,0.32,1.2141761030529906e-24
3672,Wil1,1.8196470756555263,Einasto,mu,500,0.5,1.5226640285964651e-24
3673,Wil1,1.8196470756555263,Einasto,mu,500,0.68,1.8891467306652536e-24
3674,Wil1,1.8196470756555263,Einasto,mu,500,0.95,2.8411369696463038e-24
3675,Wil1,1.8196470756555263,Einasto,mu,1000,0.05,9.428386419025e-25
3676,Wil1,1.8196470756555263,Einasto,mu,1000,0.32,1.533778711123678e-24
3677,Wil1,1.8196470756555263,Einasto,mu,1000,0.5,1.904790365255957e-24
3678,Wil1,1.8196470756555263,Einasto,mu,1000,0.68,2.3738451051776232e-24
3679,Wil1,1.8196470756555263,Einasto,mu,1000,0.95,3.5539398866721074e-24
3680,Wil1,1.8196470756555263,Einasto,mu,5000,0.05,2.1623695174892382e-24
3681,Wil1,1.8196470756555263,Einasto,mu,5000,0.32,3.631642232248697e-24
3682,Wil1,1.8196470756555263,Einasto,mu,5000,0.5,4.5464030144008824e-24
3683,Wil1,1.8196470756555263,Einasto,mu,5000,0.68,5.679869327425762e-24
3684,Wil1,1.8196470756555263,Einasto,mu,5000,0.95,8.901553837779001e-24
3685,Wil1,1.8196470756555263,Einasto,mu,10000,0.05,4.376448594653117e-24
3686,Wil1,1.8196470756555263,Einasto,mu,10000,0.32,7.322478543761719e-24
3687,Wil1,1.8196470756555263,Einasto,mu,10000,0.5,9.12345547367908e-24
